"company","question_id","title","difficulty","tags","frequency","acRate","categories","url"
"facebook","dot-product-of-two-sparse-vectors","Dot Product of Two Sparse Vectors","MEDIUM","array;hash-table;two-pointers;design","85.9","0.8993568928702288","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/dot-product-of-two-sparse-vectors/"
"facebook","recyclable-and-low-fat-products","Recyclable and Low Fat Products","EASY","database","60.6","0.8934677757756769","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/recyclable-and-low-fat-products/"
"facebook","add-two-integers","Add Two Integers","EASY","math","41.8","0.8814803332687464","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/add-two-integers/"
"facebook","range-sum-of-bst","Range Sum of BST","EASY","tree;depth-first-search;binary-search-tree;binary-tree","82.7","0.8739580263470735","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/range-sum-of-bst/"
"facebook","count-nodes-equal-to-average-of-subtree","Count Nodes Equal to Average of Subtree","MEDIUM","tree;depth-first-search;binary-tree","41.8","0.8630027114855215","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/count-nodes-equal-to-average-of-subtree/"
"facebook","nested-list-weight-sum","Nested List Weight Sum","MEDIUM","depth-first-search;breadth-first-search","89.2","0.8537598332220394","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/nested-list-weight-sum/"
"facebook","maximum-nesting-depth-of-the-parentheses","Maximum Nesting Depth of the Parentheses","EASY","string;stack","23.4","0.8424057352678546","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/maximum-nesting-depth-of-the-parentheses/"
"facebook","count-equal-and-divisible-pairs-in-an-array","Count Equal and Divisible Pairs in an Array","EASY","array","17.1","0.8406125279515412","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/count-equal-and-divisible-pairs-in-an-array/"
"facebook","maximum-odd-binary-number","Maximum Odd Binary Number","EASY","math;string;greedy","8.1","0.826739768410037","facebook-all;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/maximum-odd-binary-number/"
"facebook","lowest-common-ancestor-of-a-binary-tree-iii","Lowest Common Ancestor of a Binary Tree III","MEDIUM","hash-table;two-pointers;tree;binary-tree","92.0","0.8221244161696984","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii/"
"facebook","merge-strings-alternately","Merge Strings Alternately","EASY","two-pointers;string","59.1","0.8211325480741407","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/merge-strings-alternately/"
"facebook","create-hello-world-function","Create Hello World Function","EASY","","63.2","0.8207329513494962","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/create-hello-world-function/"
"facebook","create-a-dataframe-from-list","Create a DataFrame from List","EASY","","33.9","0.8150630216552088","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/create-a-dataframe-from-list/"
"facebook","buildings-with-an-ocean-view","Buildings With an Ocean View","MEDIUM","array;stack;monotonic-stack","86.1","0.8066785699682427","facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/buildings-with-an-ocean-view/"
"facebook","moving-average-from-data-stream","Moving Average from Data Stream","EASY","array;design;queue;data-stream","73.8","0.7979619920046604","facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/moving-average-from-data-stream/"
"facebook","rotating-the-box","Rotating the Box","MEDIUM","array;two-pointers;matrix","15.4","0.7903295875052995","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/rotating-the-box/"
"facebook","reverse-linked-list","Reverse Linked List","EASY","linked-list;recursion","41.6","0.7890888103802218","facebook-more-than-six-months;facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/reverse-linked-list/"
"facebook","binary-tree-inorder-traversal","Binary Tree Inorder Traversal","EASY","stack;tree;depth-first-search;binary-tree","31.7","0.7828126452443588","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/binary-tree-inorder-traversal/"
"facebook","robot-room-cleaner","Robot Room Cleaner","HARD","backtracking;interactive","53.7","0.7736457508577462","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/robot-room-cleaner/"
"facebook","generate-parentheses","Generate Parentheses","MEDIUM","string;dynamic-programming;backtracking","46.3","0.7681861874827127","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/generate-parentheses/"
"facebook","letter-case-permutation","Letter Case Permutation","MEDIUM","string;backtracking;bit-manipulation","19.9","0.749697680795875","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/letter-case-permutation/"
"facebook","minimum-add-to-make-parentheses-valid","Minimum Add to Make Parentheses Valid","MEDIUM","string;stack;greedy","70.8","0.7469804734577653","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/minimum-add-to-make-parentheses-valid/"
"facebook","binary-search-tree-iterator","Binary Search Tree Iterator","MEDIUM","stack;tree;design;binary-search-tree;binary-tree;iterator","59.4","0.7454467888045877","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/binary-search-tree-iterator/"
"facebook","squares-of-a-sorted-array","Squares of a Sorted Array","EASY","array;two-pointers;sorting","41.7","0.7315012876694492","facebook-six-months;facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/squares-of-a-sorted-array/"
"facebook","fibonacci-number","Fibonacci Number","EASY","math;dynamic-programming;recursion;memoization","27.0","0.7271475679595202","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/fibonacci-number/"
"facebook","interval-list-intersections","Interval List Intersections","MEDIUM","array;two-pointers;line-sweep","70.1","0.7255708323991235","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/interval-list-intersections/"
"facebook","put-marbles-in-bags","Put Marbles in Bags","HARD","array;greedy;sorting;heap-priority-queue","31.1","0.7253301960311116","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/put-marbles-in-bags/"
"facebook","delete-nodes-and-return-forest","Delete Nodes And Return Forest","MEDIUM","array;hash-table;tree;depth-first-search;binary-tree","37.5","0.7242180008400497","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/delete-nodes-and-return-forest/"
"facebook","binary-tree-pruning","Binary Tree Pruning","MEDIUM","tree;depth-first-search;binary-tree","15.2","0.7232229953827144","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/binary-tree-pruning/"
"facebook","custom-sort-string","Custom Sort String","MEDIUM","hash-table;string;sorting","73.8","0.7187383609451947","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/custom-sort-string/"
"facebook","capacity-to-ship-packages-within-d-days","Capacity To Ship Packages Within D Days","MEDIUM","array;binary-search","34.5","0.7168860765889324","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/capacity-to-ship-packages-within-d-days/"
"facebook","minimum-number-of-operations-to-make-elements-in-array-distinct","Minimum Number of Operations to Make Elements in Array Distinct","EASY","array;hash-table","15.2","0.7154834227226897","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/minimum-number-of-operations-to-make-elements-in-array-distinct/"
"facebook","palindromic-substrings","Palindromic Substrings","MEDIUM","two-pointers;string;dynamic-programming","53.3","0.7145830683979191","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/palindromic-substrings/"
"facebook","remove-all-adjacent-duplicates-in-string","Remove All Adjacent Duplicates In String","EASY","string;stack","50.7","0.7128692212787575","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string/"
"facebook","group-anagrams","Group Anagrams","MEDIUM","array;hash-table;string;sorting","42.2","0.7062772967076146","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/group-anagrams/"
"facebook","minimum-remove-to-make-valid-parentheses","Minimum Remove to Make Valid Parentheses","MEDIUM","string;stack","100.0","0.7049476323081304","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses/"
"facebook","binary-tree-level-order-traversal","Binary Tree Level Order Traversal","MEDIUM","tree;breadth-first-search;binary-tree","21.9","0.7018057856470112","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/binary-tree-level-order-traversal/"
"facebook","toeplitz-matrix","Toeplitz Matrix","EASY","array;matrix","42.2","0.6945231301160151","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/toeplitz-matrix/"
"facebook","best-time-to-buy-and-sell-stock-ii","Best Time to Buy and Sell Stock II","MEDIUM","array;dynamic-programming;greedy","27.0","0.6915883202350857","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/"
"facebook","sum-root-to-leaf-numbers","Sum Root to Leaf Numbers","MEDIUM","tree;depth-first-search;binary-tree","77.6","0.6823321314888289","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/sum-root-to-leaf-numbers/"
"facebook","range-sum-query-immutable","Range Sum Query - Immutable","EASY","array;design;prefix-sum","27.0","0.6784344780773809","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/range-sum-query-immutable/"
"facebook","lowest-common-ancestor-of-a-binary-search-tree","Lowest Common Ancestor of a Binary Search Tree","MEDIUM","tree;depth-first-search;binary-search-tree;binary-tree","49.3","0.6784148386249033","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/"
"facebook","kth-largest-element-in-an-array","Kth Largest Element in an Array","MEDIUM","array;divide-and-conquer;sorting;heap-priority-queue;quickselect","92.7","0.6777601140010548","facebook-thirty-days;facebook-three-months","https://leetcode.com/problems/kth-largest-element-in-an-array/"
"facebook","k-closest-points-to-origin","K Closest Points to Origin","MEDIUM","array;math;divide-and-conquer;geometry;sorting;heap-priority-queue;quickselect","69.3","0.6772756261808666","facebook-thirty-days","https://leetcode.com/problems/k-closest-points-to-origin/"
"facebook","product-of-array-except-self","Product of Array Except Self","MEDIUM","array;prefix-sum","35.6","0.6754397191595768","facebook-thirty-days","https://leetcode.com/problems/product-of-array-except-self/"
"facebook","group-shifted-strings","Group Shifted Strings","MEDIUM","array;hash-table;string","58.5","0.6719071799908517","facebook-thirty-days","https://leetcode.com/problems/group-shifted-strings/"
"facebook","sort-colors","Sort Colors","MEDIUM","array;two-pointers;sorting","27.4","0.6671355498721228","facebook-thirty-days","https://leetcode.com/problems/sort-colors/"
"facebook","merge-two-sorted-lists","Merge Two Sorted Lists","EASY","linked-list;recursion","27.4","0.6655418711111952","facebook-thirty-days","https://leetcode.com/problems/merge-two-sorted-lists/"
"facebook","binary-tree-right-side-view","Binary Tree Right Side View","MEDIUM","tree;depth-first-search;breadth-first-search;binary-tree","86.0","0.6634368995735508","facebook-thirty-days","https://leetcode.com/problems/binary-tree-right-side-view/"
"facebook","lowest-common-ancestor-of-a-binary-tree","Lowest Common Ancestor of a Binary Tree","MEDIUM","tree;depth-first-search;binary-tree","78.3","0.6618941453637032","facebook-thirty-days","https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/"
"facebook","all-nodes-distance-k-in-binary-tree","All Nodes Distance K in Binary Tree","MEDIUM","hash-table;tree;depth-first-search;breadth-first-search;binary-tree","69.3","0.6610379862398704","facebook-thirty-days","https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree/"
"facebook","count-the-number-of-good-subarrays","Count the Number of Good Subarrays","MEDIUM","array;hash-table;sliding-window","27.4","0.6606600690662155","facebook-thirty-days","https://leetcode.com/problems/count-the-number-of-good-subarrays/"
"facebook","majority-element","Majority Element","EASY","array;hash-table;divide-and-conquer;sorting;counting","35.6","0.6559552914313739","facebook-thirty-days","https://leetcode.com/problems/majority-element/"
"facebook","max-consecutive-ones-iii","Max Consecutive Ones III","MEDIUM","array;binary-search;sliding-window;prefix-sum","60.7","0.6556493960322866","facebook-thirty-days","https://leetcode.com/problems/max-consecutive-ones-iii/"
"facebook","convert-binary-search-tree-to-sorted-doubly-linked-list","Convert Binary Search Tree to Sorted Doubly Linked List","MEDIUM","linked-list;stack;tree;depth-first-search;binary-search-tree;binary-tree;doubly-linked-list","41.5","0.6542456111480952","facebook-thirty-days","https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list/"
"facebook","populating-next-right-pointers-in-each-node","Populating Next Right Pointers in Each Node","MEDIUM","linked-list;tree;depth-first-search;breadth-first-search;binary-tree","27.4","0.6513424476389774","facebook-thirty-days","https://leetcode.com/problems/populating-next-right-pointers-in-each-node/"
"facebook","trapping-rain-water","Trapping Rain Water","HARD","array;two-pointers;dynamic-programming;stack;monotonic-stack","41.5","0.6466711840718616","facebook-thirty-days","https://leetcode.com/problems/trapping-rain-water/"
"facebook","roman-to-integer","Roman to Integer","EASY","hash-table;math;string","27.4","0.6449721058184932","facebook-thirty-days","https://leetcode.com/problems/roman-to-integer/"
"facebook","exclusive-time-of-functions","Exclusive Time of Functions","MEDIUM","array;stack","50.0","0.6444233642421799","facebook-thirty-days","https://leetcode.com/problems/exclusive-time-of-functions/"
"facebook","random-pick-index","Random Pick Index","MEDIUM","hash-table;math;reservoir-sampling;randomized","27.4","0.6440152476577956","facebook-thirty-days","https://leetcode.com/problems/random-pick-index/"
"facebook","top-k-frequent-elements","Top K Frequent Elements","MEDIUM","array;hash-table;divide-and-conquer;sorting;heap-priority-queue;bucket-sort;counting;quickselect","75.4","0.6429765630348768","facebook-thirty-days","https://leetcode.com/problems/top-k-frequent-elements/"
"facebook","diameter-of-binary-tree","Diameter of Binary Tree","EASY","tree;depth-first-search;binary-tree","83.2","0.6315007915513123","facebook-thirty-days","https://leetcode.com/problems/diameter-of-binary-tree/"
"facebook","two-sum-ii-input-array-is-sorted","Two Sum II - Input Array Is Sorted","MEDIUM","array;two-pointers;binary-search","27.4","0.6311327435154691","facebook-thirty-days","https://leetcode.com/problems/two-sum-ii-input-array-is-sorted/"
"facebook","evaluate-division","Evaluate Division","MEDIUM","array;string;depth-first-search;breadth-first-search;union-find;graph;shortest-path","27.4","0.6292128563259762","facebook-thirty-days","https://leetcode.com/problems/evaluate-division/"
"facebook","minimum-time-to-collect-all-apples-in-a-tree","Minimum Time to Collect All Apples in a Tree","MEDIUM","hash-table;tree;depth-first-search;breadth-first-search","27.4","0.628506988193831","facebook-thirty-days","https://leetcode.com/problems/minimum-time-to-collect-all-apples-in-a-tree/"
"facebook","diagonal-traverse","Diagonal Traverse","MEDIUM","array;matrix;simulation","64.6","0.628073880546453","facebook-thirty-days","https://leetcode.com/problems/diagonal-traverse/"
"facebook","kth-missing-positive-number","Kth Missing Positive Number","EASY","array;binary-search","66.3","0.6204260840791788","facebook-thirty-days","https://leetcode.com/problems/kth-missing-positive-number/"
"facebook","number-of-islands","Number of Islands","MEDIUM","array;depth-first-search;breadth-first-search;union-find;matrix","46.1","0.6194637429938563","facebook-thirty-days","https://leetcode.com/problems/number-of-islands/"
"facebook","clone-graph","Clone Graph","MEDIUM","hash-table;depth-first-search;breadth-first-search;graph","62.7","0.6174043815309697","facebook-thirty-days","https://leetcode.com/problems/clone-graph/"
"facebook","sort-list","Sort List","MEDIUM","linked-list;two-pointers;divide-and-conquer;sorting;merge-sort","27.4","0.612963377294847","facebook-thirty-days","https://leetcode.com/problems/sort-list/"
"facebook","solving-questions-with-brainpower","Solving Questions With Brainpower","MEDIUM","array;dynamic-programming","27.4","0.6033081581065768","facebook-thirty-days","https://leetcode.com/problems/solving-questions-with-brainpower/"
"facebook","find-pivot-index","Find Pivot Index","EASY","array;prefix-sum","41.5","0.6023562494879346","facebook-thirty-days","https://leetcode.com/problems/find-pivot-index/"
"facebook","count-and-say","Count and Say","MEDIUM","string","27.4","0.6007840207391938","facebook-thirty-days","https://leetcode.com/problems/count-and-say/"
"facebook","copy-list-with-random-pointer","Copy List with Random Pointer","MEDIUM","hash-table;linked-list","70.7","0.5998519837724138","facebook-thirty-days","https://leetcode.com/problems/copy-list-with-random-pointer/"
"facebook","remove-duplicates-from-sorted-array","Remove Duplicates from Sorted Array","EASY","array;two-pointers","50.0","0.5990351068420572","facebook-thirty-days","https://leetcode.com/problems/remove-duplicates-from-sorted-array/"
"facebook","remove-element","Remove Element","EASY","array;two-pointers","27.4","0.5973985610152218","facebook-thirty-days","https://leetcode.com/problems/remove-element/"
"facebook","set-matrix-zeroes","Set Matrix Zeroes","MEDIUM","array;hash-table;matrix","50.0","0.593533993197777","facebook-thirty-days","https://leetcode.com/problems/set-matrix-zeroes/"
"facebook","remove-all-adjacent-duplicates-in-string-ii","Remove All Adjacent Duplicates in String II","MEDIUM","string;stack","27.4","0.5933425919586883","facebook-thirty-days","https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii/"
"facebook","the-maze","The Maze","MEDIUM","array;depth-first-search;breadth-first-search;matrix","35.6","0.5925837164208371","facebook-thirty-days","https://leetcode.com/problems/the-maze/"
"facebook","accounts-merge","Accounts Merge","MEDIUM","array;hash-table;string;depth-first-search;breadth-first-search;union-find;sorting","27.4","0.5915463655789615","facebook-thirty-days","https://leetcode.com/problems/accounts-merge/"
"facebook","serialize-and-deserialize-binary-tree","Serialize and Deserialize Binary Tree","HARD","string;tree;depth-first-search;breadth-first-search;design;binary-tree","35.6","0.5861202223726304","facebook-thirty-days","https://leetcode.com/problems/serialize-and-deserialize-binary-tree/"
"facebook","design-tic-tac-toe","Design Tic-Tac-Toe","MEDIUM","array;hash-table;design;matrix;simulation","35.6","0.5852655843980219","facebook-thirty-days","https://leetcode.com/problems/design-tic-tac-toe/"
"facebook","shortest-bridge","Shortest Bridge","MEDIUM","array;depth-first-search;breadth-first-search;matrix","35.6","0.5843886175533004","facebook-thirty-days","https://leetcode.com/problems/shortest-bridge/"
"facebook","missing-element-in-sorted-array","Missing Element in Sorted Array","MEDIUM","array;binary-search","27.4","0.584299186249905","facebook-thirty-days","https://leetcode.com/problems/missing-element-in-sorted-array/"
"facebook","construct-binary-tree-from-string","Construct Binary Tree from String","MEDIUM","string;stack;tree;depth-first-search;binary-tree","41.5","0.582068526086805","facebook-thirty-days","https://leetcode.com/problems/construct-binary-tree-from-string/"
"facebook","check-completeness-of-a-binary-tree","Check Completeness of a Binary Tree","MEDIUM","tree;breadth-first-search;binary-tree","50.0","0.5819157705614268","facebook-thirty-days","https://leetcode.com/problems/check-completeness-of-a-binary-tree/"
"facebook","split-array-largest-sum","Split Array Largest Sum","HARD","array;binary-search;dynamic-programming;greedy;prefix-sum","27.4","0.5766454448194389","facebook-thirty-days","https://leetcode.com/problems/split-array-largest-sum/"
"facebook","binary-tree-vertical-order-traversal","Binary Tree Vertical Order Traversal","MEDIUM","hash-table;tree;depth-first-search;breadth-first-search;sorting;binary-tree","90.0","0.5688331589096272","facebook-thirty-days","https://leetcode.com/problems/binary-tree-vertical-order-traversal/"
"facebook","count-the-hidden-sequences","Count the Hidden Sequences","MEDIUM","array;prefix-sum","27.4","0.5668853806689299","facebook-thirty-days","https://leetcode.com/problems/count-the-hidden-sequences/"
"facebook","merge-k-sorted-lists","Merge k Sorted Lists","HARD","linked-list;divide-and-conquer;heap-priority-queue;merge-sort","62.7","0.562717037924661","facebook-thirty-days","https://leetcode.com/problems/merge-k-sorted-lists/"
"facebook","min-stack","Min Stack","MEDIUM","stack;design","27.4","0.5616677458923617","facebook-thirty-days","https://leetcode.com/problems/min-stack/"
"facebook","car-pooling","Car Pooling","MEDIUM","array;sorting;heap-priority-queue;simulation;prefix-sum","46.1","0.5597002483495688","facebook-thirty-days","https://leetcode.com/problems/car-pooling/"
"facebook","length-of-last-word","Length of Last Word","EASY","string","27.4","0.5587418079718491","facebook-thirty-days","https://leetcode.com/problems/length-of-last-word/"
"facebook","add-binary","Add Binary","EASY","math;string;bit-manipulation;simulation","41.5","0.5543095555793636","facebook-thirty-days","https://leetcode.com/problems/add-binary/"
"facebook","two-sum","Two Sum","EASY","array;hash-table","71.9","0.5541433719860175","facebook-thirty-days","https://leetcode.com/problems/two-sum/"
"facebook","minimum-number-of-days-to-make-m-bouquets","Minimum Number of Days to Make m Bouquets","MEDIUM","array;binary-search","27.4","0.5534247100362665","facebook-thirty-days","https://leetcode.com/problems/minimum-number-of-days-to-make-m-bouquets/"
"facebook","meeting-scheduler","Meeting Scheduler","MEDIUM","array;two-pointers;sorting","41.5","0.5517247461533487","facebook-thirty-days","https://leetcode.com/problems/meeting-scheduler/"
"facebook","longest-increasing-path-in-a-matrix","Longest Increasing Path in a Matrix","HARD","array;dynamic-programming;depth-first-search;breadth-first-search;graph;topological-sort;memoization;matrix","27.4","0.5509608988924553","facebook-thirty-days","https://leetcode.com/problems/longest-increasing-path-in-a-matrix/"
"facebook","best-time-to-buy-and-sell-stock","Best Time to Buy and Sell Stock","EASY","array;dynamic-programming","64.6","0.5497512715227756","facebook-thirty-days","https://leetcode.com/problems/best-time-to-buy-and-sell-stock/"
"facebook","making-a-large-island","Making A Large Island","HARD","array;depth-first-search;breadth-first-search;union-find;matrix","69.3","0.5443986524110902","facebook-thirty-days","https://leetcode.com/problems/making-a-large-island/"
"facebook","shuffle-the-array","Shuffle the Array","EASY","array","5","0.888052222982486","facebook-all;facebook-six-months;facebook-three-months","https://leetcode.com/problems/shuffle-the-array/"
"facebook","kids-with-the-greatest-number-of-candies","Kids With the Greatest Number of Candies","EASY","array","21.5","0.8807372106825757","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/kids-with-the-greatest-number-of-candies/"
"facebook","function-composition","Function Composition","EASY","","8.1","0.8698005647567032","facebook-all;facebook-six-months;facebook-three-months","https://leetcode.com/problems/function-composition/"
"facebook","apply-transform-over-each-element-in-array","Apply Transform Over Each Element in Array","EASY","","11.4","0.8609670507127107","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/apply-transform-over-each-element-in-array/"
"facebook","the-k-th-lexicographical-string-of-all-happy-strings-of-length-n","The k-th Lexicographical String of All Happy Strings of Length n","MEDIUM","string;backtracking","14.4","0.8508801228333425","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n/"
"facebook","balance-a-binary-search-tree","Balance a Binary Search Tree","MEDIUM","divide-and-conquer;greedy;tree;depth-first-search;binary-search-tree;binary-tree","33.9","0.8461601302245647","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/balance-a-binary-search-tree/"
"facebook","rearrange-array-elements-by-sign","Rearrange Array Elements by Sign","MEDIUM","array;two-pointers;simulation","19.4","0.8426518257976138","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/rearrange-array-elements-by-sign/"
"facebook","check-if-the-sentence-is-pangram","Check if the Sentence Is Pangram","EASY","hash-table;string","17.1","0.8376197444151791","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/check-if-the-sentence-is-pangram/"
"facebook","find-missing-and-repeated-values","Find Missing and Repeated Values","EASY","array;hash-table;math;matrix","14.4","0.8368096803602508","facebook-all;facebook-six-months;facebook-three-months","https://leetcode.com/problems/find-missing-and-repeated-values/"
"facebook","letter-tile-possibilities","Letter Tile Possibilities","MEDIUM","hash-table;string;backtracking;counting","14.4","0.8354237986335034","facebook-all;facebook-six-months;facebook-three-months","https://leetcode.com/problems/letter-tile-possibilities/"
"facebook","recover-a-tree-from-preorder-traversal","Recover a Tree From Preorder Traversal","HARD","string;tree;depth-first-search;binary-tree","17.1","0.8327607862502817","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/recover-a-tree-from-preorder-traversal/"
"facebook","construct-binary-search-tree-from-preorder-traversal","Construct Binary Search Tree from Preorder Traversal","MEDIUM","array;stack;tree;binary-search-tree;monotonic-stack;binary-tree","25.1","0.8309002593231272","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal/"
"facebook","clear-digits","Clear Digits","EASY","string;stack;simulation","11.4","0.8254309974832013","facebook-all;facebook-six-months;facebook-three-months","https://leetcode.com/problems/clear-digits/"
"facebook","unique-paths-iii","Unique Paths III","HARD","array;backtracking;bit-manipulation;matrix","14.4","0.8226036104754642","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/unique-paths-iii/"
"facebook","merge-two-2d-arrays-by-summing-values","Merge Two 2D Arrays by Summing Values","EASY","array;hash-table;two-pointers","8.1","0.8208788948685428","facebook-all;facebook-six-months;facebook-three-months","https://leetcode.com/problems/merge-two-2d-arrays-by-summing-values/"
"facebook","delete-node-in-a-linked-list","Delete Node in a Linked List","MEDIUM","linked-list","26.6","0.819854461137633","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/delete-node-in-a-linked-list/"
"facebook","special-array-i","Special Array I","EASY","array","8.1","0.8182686098748116","facebook-all;facebook-six-months;facebook-three-months","https://leetcode.com/problems/special-array-i/"
"facebook","partition-labels","Partition Labels","MEDIUM","hash-table;two-pointers;string;greedy","21.5","0.8145088708784108","facebook-all;facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/partition-labels/"
"facebook","subsets","Subsets","MEDIUM","array;backtracking;bit-manipulation","64.3","0.8053639121737206","facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/subsets/"
"facebook","middle-of-the-linked-list","Middle of the Linked List","EASY","linked-list;two-pointers","29.3","0.8032480662066317","facebook-more-than-six-months;facebook-six-months;facebook-three-months","https://leetcode.com/problems/middle-of-the-linked-list/"
"facebook","lowest-common-ancestor-of-deepest-leaves","Lowest Common Ancestor of Deepest Leaves","MEDIUM","hash-table;tree;depth-first-search;breadth-first-search;binary-tree","23.5","0.7883347955781717","facebook-six-months;facebook-three-months","https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves/"
"facebook","baseball-game","Baseball Game","EASY","array;stack;simulation","15.4","0.7849717151578272","facebook-six-months;facebook-three-months","https://leetcode.com/problems/baseball-game/"
"facebook","rotate-image","Rotate Image","MEDIUM","array;math;matrix","40.4","0.7750675408196573","facebook-six-months;facebook-three-months","https://leetcode.com/problems/rotate-image/"
"facebook","number-of-recent-calls","Number of Recent Calls","EASY","design;queue;data-stream","9.9","0.7729267144343642","facebook-six-months;facebook-three-months","https://leetcode.com/problems/number-of-recent-calls/"
"facebook","pascals-triangle","Pascal's Triangle","EASY","array;dynamic-programming","35.7","0.7669394176241185","facebook-six-months;facebook-three-months","https://leetcode.com/problems/pascals-triangle/"
"facebook","n-queens-ii","N-Queens II","HARD","backtracking","15.4","0.7637632840505703","facebook-six-months;facebook-three-months","https://leetcode.com/problems/n-queens-ii/"
"facebook","battleships-in-a-board","Battleships in a Board","MEDIUM","array;depth-first-search;matrix","26.7","0.7636749359733954","facebook-six-months;facebook-three-months","https://leetcode.com/problems/battleships-in-a-board/"
"facebook","sort-array-by-parity","Sort Array By Parity","EASY","array;two-pointers;sorting","23.5","0.7628242545739827","facebook-six-months;facebook-three-months","https://leetcode.com/problems/sort-array-by-parity/"
